Date,Data
1,2.54E-01
2,2.41E-01
3,2.38E-01
4,1.96E-01
5,5.25E-03
6,-1.76E-01
7,-2.05E-01
8,-2.11E-01
9,-2.05E-01
10,-1.92E-01
11,-1.89E-01
12,-1.85E-01
13,-1.83E-01
14,-1.78E-01
15,-1.76E-01
16,-8.61E-02
17,1.65E-01
18,2.76E-01
19,3.12E-01
20,3.06E-01
21,2.86E-01
22,2.59E-01
23,2.27E-01
24,1.89E-01
25,1.85E-01
26,1.82E-01
27,1.70E-01
28,1.66E-01
29,1.67E-01
30,1.69E-01
31,1.40E-01
32,-4.35E-02
33,-2.13E-01
34,-2.43E-01
35,-2.37E-01
36,-2.38E-01
37,-2.32E-01
38,-2.26E-01
39,-2.21E-01
40,-2.10E-01
41,-2.01E-01
42,-2.04E-01
43,-3.49E-03
44,1.61E-01
45,2.39E-01
46,2.68E-01
47,2.63E-01
48,2.54E-01
49,2.33E-01
50,2.18E-01
51,2.15E-01
52,1.84E-01
53,1.71E-01
54,1.70E-01
55,1.66E-01
56,1.64E-01
57,1.62E-01
58,1.23E-01
59,-1.06E-01
60,-2.08E-01
61,-2.22E-01
62,-2.16E-01
63,-1.99E-01
64,-1.90E-01
65,-1.85E-01
66,-1.79E-01
67,-1.81E-01
68,-1.68E-01
69,-1.39E-01
70,1.23E-01
71,2.62E-01
72,3.19E-01
73,3.34E-01
74,3.19E-01
75,3.01E-01
76,2.76E-01
77,2.52E-01
78,2.29E-01
79,2.09E-01
80,1.96E-01
81,1.80E-01
82,1.86E-01
83,1.79E-01
84,1.49E-01
85,2.01E-02
86,-1.73E-01
87,-2.05E-01
88,-1.99E-01
89,-1.87E-01
90,-1.83E-01
91,-1.78E-01
92,-1.84E-01
93,-1.82E-01
94,-1.76E-01
95,-1.49E-01
96,1.12E-01
97,2.45E-01
98,2.88E-01
99,2.83E-01
100,2.58E-01
101,2.29E-01
102,2.01E-01
103,1.80E-01
104,1.68E-01
105,1.58E-01
106,1.45E-01
107,1.44E-01
108,1.29E-01
109,1.28E-01
110,1.22E-01
111,8.13E-02
112,-1.23E-01
113,-2.38E-01
114,-2.60E-01
115,-2.47E-01
116,-2.38E-01
117,-2.31E-01
118,-2.24E-01
119,-2.24E-01
120,-2.09E-01
121,-2.13E-01
122,-2.07E-01
123,1.92E-02
124,1.65E-01
125,2.39E-01
126,2.61E-01
127,2.59E-01
128,2.31E-01
129,1.94E-01
130,1.78E-01
131,1.65E-01
132,1.59E-01
133,1.53E-01
134,1.45E-01
135,1.53E-01
136,1.60E-01
137,1.47E-01
138,5.60E-02
139,-1.57E-01
140,-2.11E-01
141,-2.06E-01
142,-1.96E-01
143,-1.84E-01
144,-1.73E-01
145,-1.62E-01
146,-1.53E-01
147,-1.48E-01
148,-1.53E-01
149,-1.60E-02
150,1.92E-01
151,2.76E-01
152,3.06E-01
153,3.06E-01
154,2.91E-01
155,2.70E-01
156,2.43E-01
157,2.27E-01
158,2.06E-01
159,2.02E-01
160,2.02E-01
161,1.97E-01
162,1.98E-01
163,1.95E-01
164,1.87E-01
165,6.13E-02
166,-1.40E-01
167,-1.69E-01
168,-1.61E-01
169,-1.54E-01
170,-1.39E-01
171,-1.35E-01
172,-1.31E-01
173,-1.22E-01
174,-1.15E-01
175,-1.10E-01
176,7.79E-02
177,2.54E-01
178,3.19E-01
179,3.36E-01
180,3.22E-01
181,2.88E-01
182,2.68E-01
183,2.46E-01
184,2.34E-01
185,2.37E-01
186,2.34E-01
187,2.24E-01
188,2.27E-01
189,2.25E-01
190,1.97E-01
191,1.39E-01
192,-8.95E-02
193,-1.59E-01
194,-1.62E-01
195,-1.54E-01
196,-1.40E-01
197,-1.25E-01
198,-1.17E-01
199,-1.03E-01
200,-8.73E-02
201,-8.45E-02
202,1.15E-01
203,2.76E-01
204,3.31E-01
205,3.45E-01
206,3.46E-01
207,3.17E-01
208,2.99E-01
209,2.67E-01
210,2.46E-01
211,2.14E-01
212,2.05E-01
213,2.03E-01
214,2.11E-01
215,2.15E-01
216,2.05E-01
217,1.77E-01
218,-2.53E-02
219,-1.54E-01
220,-1.69E-01
221,-1.69E-01
222,-1.56E-01
223,-1.47E-01
224,-1.41E-01
225,-1.37E-01
226,-1.31E-01
227,-1.29E-01
228,-1.27E-01
229,6.91E-02
230,2.31E-01
231,2.94E-01
232,3.24E-01
233,3.08E-01
234,2.81E-01
235,2.46E-01
236,2.21E-01
237,2.04E-01
238,1.88E-01
239,1.60E-01
240,1.45E-01
241,1.48E-01
242,1.51E-01
243,1.51E-01
244,8.41E-02
245,-1.40E-01
246,-2.13E-01
247,-2.10E-01
248,-2.04E-01
249,-1.99E-01
250,-1.85E-01
251,-1.83E-01
252,-1.76E-01
253,-1.66E-01
254,-1.60E-01
255,-1.48E-01
256,6.25E-02
257,2.04E-01
258,2.68E-01
259,2.77E-01
260,2.64E-01
261,2.47E-01
262,2.28E-01
263,2.06E-01
264,1.70E-01
265,1.47E-01
266,1.38E-01
267,1.32E-01
268,1.24E-01
269,1.26E-01
270,1.17E-01
271,7.44E-02
272,-1.47E-01
273,-2.40E-01
274,-2.36E-01
275,-2.35E-01
276,-2.23E-01
277,-2.08E-01
278,-1.99E-01
279,-1.98E-01
280,-1.91E-01
281,-1.90E-01
282,-1.09E-01
283,1.18E-01
284,2.30E-01
285,2.67E-01
286,2.58E-01
287,2.45E-01
288,2.20E-01
289,1.86E-01
290,1.57E-01
291,1.44E-01
292,1.18E-01
293,1.06E-01
294,9.73E-02
295,9.40E-02
296,9.54E-02
297,6.86E-02
298,-8.93E-02
299,-2.58E-01
300,-2.87E-01
301,-2.85E-01
302,-2.79E-01
303,-2.75E-01
304,-2.55E-01
305,-2.48E-01
306,-2.55E-01
307,-2.48E-01
308,-2.35E-01
309,-4.01E-02
310,1.25E-01
311,2.09E-01
312,2.20E-01
313,1.84E-01
314,1.40E-01
315,1.26E-01
316,1.49E-01
317,1.64E-01
318,1.53E-01
319,1.49E-01
320,1.43E-01
321,1.39E-01
322,1.11E-01
323,-2.47E-02
324,-2.56E-01
325,-3.08E-01
326,-3.07E-01
327,-2.99E-01
328,-2.94E-01
329,-2.84E-01
330,-2.78E-01
331,-2.76E-01
332,-2.60E-01
333,-2.54E-01
334,-1.83E-01
335,7.20E-02
336,1.92E-01
337,2.57E-01
338,2.71E-01
339,2.57E-01
340,2.39E-01
341,2.32E-01
342,2.18E-01
343,2.05E-01
344,1.85E-01
345,1.64E-01
346,1.61E-01
347,1.57E-01
348,1.54E-01
349,1.42E-01
350,5.73E-02
351,-1.70E-01
352,-2.41E-01
353,-2.40E-01
354,-2.34E-01
355,-2.36E-01
356,-2.25E-01
357,-2.06E-01
358,-2.01E-01
359,-1.93E-01
360,-1.78E-01
361,4.73E-02
362,2.19E-01
363,2.99E-01
364,3.31E-01
365,3.28E-01
366,3.27E-01
367,3.06E-01
368,2.80E-01
369,2.69E-01
370,2.45E-01
371,2.26E-01
372,2.08E-01
373,2.07E-01
374,2.05E-01
375,1.79E-01
376,1.17E-01
377,-9.73E-02
378,-1.78E-01
379,-1.92E-01
380,-1.91E-01
381,-1.78E-01
382,-1.59E-01
383,-1.61E-01
384,-1.50E-01
385,-1.44E-01
386,-1.39E-01
387,-1.83E-02
388,2.08E-01
389,2.84E-01
390,3.22E-01
391,3.23E-01
392,2.93E-01
393,2.77E-01
394,2.59E-01
395,2.40E-01
396,2.17E-01
397,1.98E-01
398,1.87E-01
399,1.79E-01
400,1.77E-01
401,1.86E-01
402,1.73E-01
403,1.14E-01
404,-1.05E-01
405,-1.79E-01
406,-1.86E-01
407,-1.78E-01
408,-1.76E-01
409,-1.62E-01
410,-1.63E-01
411,-1.58E-01
412,-1.49E-01
413,-1.45E-01
414,6.08E-02
415,2.39E-01
416,3.07E-01
417,3.23E-01
418,3.23E-01
419,3.08E-01
420,2.76E-01
421,2.61E-01
422,2.51E-01
423,2.48E-01
424,2.30E-01
425,2.14E-01
426,2.08E-01
427,2.01E-01
428,1.81E-01
429,1.21E-01
430,-9.96E-02
431,-1.85E-01
432,-1.92E-01
433,-1.88E-01
434,-1.74E-01
435,-1.61E-01
436,-1.52E-01
437,-1.48E-01
438,-1.42E-01
439,-1.36E-01
440,-1.10E-01
441,1.26E-01
442,2.64E-01
443,3.15E-01
444,3.24E-01
445,3.11E-01
446,2.95E-01
447,2.84E-01
448,2.50E-01
449,2.27E-01
450,2.18E-01
451,2.09E-01
452,2.10E-01
453,2.04E-01
454,1.95E-01
455,1.74E-01
456,6.56E-02
457,-1.37E-01
458,-1.90E-01
459,-1.90E-01
460,-1.81E-01
461,-1.71E-01
462,-1.58E-01
463,-1.67E-01
464,-1.65E-01
465,-1.62E-01
466,-1.70E-01
467,-1.02E-01
468,1.25E-01
469,2.32E-01
470,2.69E-01
471,2.75E-01
472,2.70E-01
473,2.47E-01
474,2.24E-01
475,1.95E-01
476,1.75E-01
477,1.67E-01
478,1.59E-01
479,1.46E-01
480,1.52E-01
481,1.53E-01
482,1.28E-01
483,-8.07E-02
484,-2.27E-01
485,-2.60E-01
486,-2.72E-01
487,-2.71E-01
488,-2.71E-01
489,-2.54E-01
490,-2.50E-01
491,-2.40E-01
492,-2.31E-01
493,-2.18E-01
494,3.18E-02
495,1.99E-01
496,2.86E-01
497,3.44E-01
498,3.38E-01
499,3.21E-01
500,3.03E-01
501,2.81E-01
502,2.67E-01
503,2.36E-01
504,2.14E-01
505,2.05E-01
506,2.06E-01
507,2.07E-01
508,1.67E-01
509,4.58E-02
510,-1.79E-01
511,-2.32E-01
512,-2.39E-01
513,-2.38E-01
514,-2.33E-01
515,-2.25E-01
516,-2.07E-01
517,-1.97E-01
518,-1.91E-01
519,-1.92E-01
520,-2.64E-02
521,1.69E-01
522,2.55E-01
523,2.85E-01
524,2.75E-01
525,2.66E-01
526,2.40E-01
527,2.27E-01
528,2.23E-01
529,1.95E-01
530,1.91E-01
531,1.63E-01
532,1.37E-01
533,1.38E-01
534,1.25E-01
535,3.46E-02
536,-1.83E-01
537,-2.25E-01
538,-2.26E-01
539,-2.21E-01
540,-2.20E-01
541,-2.03E-01
542,-1.92E-01
543,-1.92E-01
544,-1.89E-01
545,2.41E-02
546,2.33E-01
547,3.12E-01
548,3.45E-01
549,3.40E-01
550,3.22E-01
551,2.86E-01
552,2.60E-01
553,2.42E-01
554,2.34E-01
555,2.30E-01
556,2.30E-01
557,2.24E-01
558,2.18E-01
559,1.97E-01
560,1.41E-01
561,-8.78E-02
562,-2.00E-01
563,-2.18E-01
564,-2.13E-01
565,-2.12E-01
566,-1.99E-01
567,-2.00E-01
568,-1.93E-01
569,-1.88E-01
570,-1.76E-01
571,6.26E-02
572,2.35E-01
573,3.06E-01
574,3.30E-01
575,3.27E-01
576,3.01E-01
577,2.91E-01
578,2.62E-01
579,2.31E-01
580,2.31E-01
581,2.13E-01
582,2.04E-01
583,1.98E-01
584,1.98E-01
585,1.68E-01
586,9.31E-02
587,-1.40E-01
588,-2.13E-01
589,-2.22E-01
590,-2.04E-01
591,-1.90E-01
592,-1.87E-01
593,-1.87E-01
594,-1.82E-01
595,-1.80E-01
596,-1.73E-01
597,-1.03E-01
598,1.34E-01
599,2.37E-01
600,2.85E-01
601,2.85E-01
602,2.68E-01
603,2.46E-01
604,2.19E-01
605,1.84E-01
606,1.66E-01
607,1.62E-01
608,1.52E-01
609,1.51E-01
610,1.44E-01
611,1.45E-01
612,1.20E-01
613,4.04E-02
614,-1.63E-01
615,-2.19E-01
616,-2.27E-01
617,-2.29E-01
618,-2.14E-01
619,-2.12E-01
620,-1.94E-01
621,-1.90E-01
622,-1.87E-01
623,-1.94E-01
624,-1.01E-01
625,1.30E-01
626,2.41E-01
627,2.83E-01
628,2.88E-01
629,2.77E-01
630,2.62E-01
631,2.44E-01
632,2.47E-01
633,2.37E-01
634,2.25E-01
635,2.07E-01
636,2.09E-01
637,2.09E-01
638,2.06E-01
639,1.73E-01
640,2.39E-02
641,-1.83E-01
642,-2.22E-01
643,-2.27E-01
644,-2.25E-01
645,-2.16E-01
646,-1.99E-01
647,-1.96E-01
648,-1.96E-01
649,-1.95E-01
650,-1.33E-01
651,1.22E-01
652,2.41E-01
653,2.96E-01
654,3.02E-01
655,2.71E-01
656,2.56E-01
657,2.47E-01
658,2.14E-01
659,2.08E-01
660,1.98E-01
661,1.94E-01
662,1.89E-01
663,1.93E-01
664,1.53E-01
665,6.79E-02
666,-1.79E-01
667,-2.35E-01
668,-2.30E-01
669,-2.22E-01
670,-2.06E-01
671,-2.04E-01
672,-1.84E-01
673,-1.86E-01
674,-1.77E-01
675,-1.80E-01
676,-8.81E-02
677,1.62E-01
678,2.55E-01
679,2.82E-01
680,3.11E-01
681,3.06E-01
682,2.80E-01
683,2.68E-01
684,2.53E-01
685,2.24E-01
686,2.12E-01
687,1.94E-01
688,1.96E-01
689,1.83E-01
690,1.83E-01
691,1.76E-01
692,9.36E-02
693,-1.34E-01
694,-1.92E-01
695,-1.91E-01
696,-1.90E-01
697,-1.87E-01
698,-1.79E-01
699,-1.76E-01
700,-1.77E-01
701,-1.78E-01
702,-1.22E-01
703,1.35E-01
704,2.40E-01
705,2.89E-01
706,2.92E-01
707,2.63E-01
708,2.54E-01
709,2.54E-01
710,2.33E-01
711,2.05E-01
712,1.87E-01
713,1.82E-01
714,1.83E-01
715,1.87E-01
716,1.77E-01
717,1.49E-01
718,-6.44E-02
719,-2.03E-01
720,-2.18E-01
721,-2.04E-01
722,-1.96E-01
723,-1.98E-01
724,-1.88E-01
725,-1.83E-01
726,-1.75E-01
727,-1.77E-01
728,-7.54E-02
729,1.56E-01
730,2.60E-01
731,3.03E-01
732,3.00E-01
733,2.83E-01
734,2.50E-01
735,2.31E-01
736,2.06E-01
737,1.92E-01
738,1.87E-01
739,1.71E-01
740,1.66E-01
741,1.73E-01
742,1.63E-01
743,1.32E-01
744,-9.99E-03
745,-1.92E-01
746,-2.22E-01
747,-2.15E-01
748,-2.13E-01
749,-2.02E-01
750,-2.02E-01
751,-1.93E-01
752,-1.88E-01
753,-1.78E-01
754,-1.62E-01
755,8.12E-02
756,2.13E-01
757,2.65E-01
758,2.83E-01
759,2.67E-01
760,2.44E-01
761,2.10E-01
762,1.88E-01
763,1.76E-01
764,1.76E-01
765,1.60E-01
766,1.46E-01
767,1.47E-01
768,1.38E-01
769,1.15E-01
770,4.50E-02
771,-1.64E-01
772,-2.42E-01
773,-2.49E-01
774,-2.28E-01
775,-2.21E-01
776,-2.07E-01
777,-2.09E-01
778,-2.08E-01
779,-2.00E-01
780,-2.06E-01
781,-1.54E-01
782,8.17E-02
783,2.06E-01
784,2.55E-01
785,2.75E-01
786,2.35E-01
787,2.20E-01
788,2.01E-01
789,1.78E-01
790,1.64E-01
791,1.56E-01
792,1.41E-01
793,1.33E-01
794,1.21E-01
795,1.13E-01
796,7.49E-02
797,-1.10E-01
798,-2.56E-01
799,-2.66E-01
800,-2.64E-01
801,-2.41E-01
802,-2.23E-01
