Date,Data
1,1.35E+01
2,1.09E+01
3,8.79E+00
4,8.41E+00
5,9.64E+00
6,8.82E+00
7,7.13E+00
8,6.57E+00
9,8.88E+00
10,9.40E+00
11,1.14E+01
12,1.11E+01
13,9.97E+00
14,1.07E+01
15,1.10E+01
16,8.80E+00
17,8.40E+00
18,9.00E+00
19,8.72E+00
20,7.31E+00
21,6.22E+00
22,7.58E+00
23,6.24E+00
24,6.74E+00
25,6.06E+00
26,5.60E+00
27,6.32E+00
28,5.93E+00
29,5.79E+00
30,5.77E+00
31,3.58E+00
32,4.21E+00
33,2.35E+00
34,1.59E+00
35,2.26E+00
36,2.10E+00
37,6.46E-02
38,-3.62E+00
39,-6.19E-01
40,2.39E+00
41,1.44E-01
42,-1.26E+00
43,-6.28E-01
44,-3.13E+00
45,-1.25E+00
46,-7.58E-01
47,5.92E-01
48,1.27E-02
49,-6.96E-01
50,-2.58E+00
51,-2.86E+00
52,-4.30E+00
53,-3.77E+00
54,-4.14E+00
55,-5.46E+00
56,-6.60E+00
57,-5.82E+00
58,-3.68E+00
59,-4.66E+00
60,-6.53E+00
61,-7.38E+00
62,-9.31E+00
63,-8.99E+00
64,-7.87E+00
65,-9.11E+00
66,-1.12E+01
67,-1.11E+01
68,-1.10E+01
69,-1.17E+01
70,-1.05E+01
71,-1.09E+01
72,-7.98E+00
73,-7.26E+00
74,-7.02E+00
75,-9.00E+00
76,-9.54E+00
77,-9.95E+00
78,-7.48E+00
79,-4.73E+00
80,-3.27E+00
81,-3.41E+00
82,-2.60E+00
83,-8.72E-01
84,6.73E-01
85,1.83E+00
86,3.73E+00
87,5.79E+00
88,5.87E+00
89,7.51E+00
90,8.64E+00
91,8.74E+00
92,4.53E+00
93,1.03E+00
94,-3.61E+00
95,-4.25E+00
96,-1.01E+01
97,-1.41E+01
98,-1.67E+01
99,-1.86E+01
100,-2.09E+01
101,-2.15E+01
102,-1.90E+01
103,-1.71E+01
104,-1.92E+01
105,-1.70E+01
106,-1.41E+01
107,-1.37E+01
108,-1.76E+01
109,-2.77E+01
110,-4.05E+01
111,-4.58E+01
112,-4.42E+01
113,-7.28E+00
114,4.43E+01
115,1.15E+02
116,1.94E+02
117,2.26E+02
118,2.43E+02
119,2.16E+02
120,1.77E+02
121,1.53E+02
122,1.33E+02
123,1.18E+02
124,1.01E+02
125,7.40E+01
126,4.66E+01
127,2.47E+01
128,4.43E+00
129,-3.85E+00
130,-1.33E+01
131,-1.81E+01
132,-2.12E+01
133,-2.36E+01
134,-2.61E+01
135,-2.72E+01
136,-2.81E+01
137,-3.00E+01
138,-2.99E+01
139,-3.20E+01
140,-3.36E+01
141,-3.31E+01
142,-3.28E+01
143,-3.33E+01
144,-3.29E+01
145,-3.26E+01
146,-3.43E+01
147,-3.48E+01
148,-3.55E+01
149,-3.73E+01
150,-3.65E+01
151,-3.65E+01
152,-3.67E+01
153,-3.78E+01
154,-3.78E+01
155,-3.77E+01
156,-3.83E+01
157,-3.64E+01
158,-3.72E+01
159,-3.86E+01
160,-3.65E+01
