Date,Data
1,-2.26E+02
2,-1.99E+02
3,-1.58E+02
4,-1.72E+02
5,-1.59E+02
6,-1.89E+02
7,-1.62E+02
8,-7.49E+01
9,-1.52E+02
10,-1.60E+02
11,-1.83E+02
12,-1.75E+02
13,-2.04E+02
14,-1.94E+02
15,-2.05E+02
16,-2.21E+02
17,-2.66E+02
18,-2.44E+02
19,-2.23E+02
20,-2.83E+02
21,-2.59E+02
22,-2.58E+02
23,-2.85E+02
24,-2.98E+02
25,-2.96E+02
26,-3.45E+02
27,-3.18E+02
28,-3.70E+02
29,-4.15E+02
30,-3.89E+02
31,-4.37E+02
32,-4.93E+02
33,-5.36E+02
34,-5.04E+02
35,-5.44E+02
36,-5.70E+02
37,-6.04E+02
38,-6.00E+02
39,-5.94E+02
40,-6.22E+02
41,-6.02E+02
42,-5.76E+02
43,-5.78E+02
44,-5.85E+02
45,-5.86E+02
46,-6.12E+02
47,-5.81E+02
48,-5.54E+02
49,-5.83E+02
50,-5.62E+02
51,-5.77E+02
52,-5.59E+02
53,-5.77E+02
54,-6.12E+02
55,-5.98E+02
56,-6.26E+02
57,-6.34E+02
58,-6.70E+02
59,-7.27E+02
60,-6.99E+02
61,-6.88E+02
62,-7.07E+02
63,-7.29E+02
64,-7.23E+02
65,-6.83E+02
66,-6.85E+02
67,-6.99E+02
68,-6.88E+02
69,-6.98E+02
70,-6.96E+02
71,-6.49E+02
72,-6.63E+02
73,-7.01E+02
74,-6.45E+02
75,-6.28E+02
76,-6.23E+02
77,-5.93E+02
78,-6.28E+02
79,-6.15E+02
80,-6.10E+02
81,-6.13E+02
82,-5.61E+02
83,-5.57E+02
84,-6.26E+02
85,-7.13E+02
86,-6.96E+02
87,-6.54E+02
88,-6.13E+02
89,-6.41E+02
90,-6.64E+02
91,-6.41E+02
92,-6.16E+02
93,-6.41E+02
94,-6.45E+02
95,-6.69E+02
96,-7.00E+02
97,-6.70E+02
98,-6.88E+02
99,-6.96E+02
100,-6.88E+02
