Date,Data
1,-2.15E-01
2,-2.13E-01
3,-1.97E-01
4,-2.00E-01
5,-2.17E-01
6,-2.40E-01
7,-2.63E-01
8,-2.87E-01
9,-3.00E-01
10,-3.17E-01
11,-3.13E-01
12,-3.33E-01
13,-3.43E-01
14,-3.80E-01
15,-4.20E-01
16,-4.67E-01
17,-4.97E-01
18,-5.27E-01
19,-5.40E-01
20,-6.00E-01
21,-6.40E-01
22,-7.13E-01
23,-7.33E-01
24,-7.60E-01
25,-7.53E-01
26,-7.23E-01
27,-6.47E-01
28,-5.53E-01
29,-4.63E-01
30,-3.57E-01
31,-2.40E-01
32,-1.17E-01
33,-4.33E-02
34,2.00E-02
35,4.00E-02
36,4.33E-02
37,2.67E-02
38,1.67E-02
39,2.33E-02
40,6.67E-03
41,6.67E-03
42,-2.00E-02
43,-4.33E-02
44,-7.33E-02
45,-1.00E-01
46,-1.27E-01
47,-1.33E-01
48,-1.37E-01
49,-1.20E-01
50,-1.37E-01
51,-1.40E-01
52,-1.47E-01
53,-1.37E-01
54,-1.20E-01
55,-1.00E-01
56,-9.67E-02
57,-1.13E-01
58,-1.33E-01
59,-1.33E-01
60,-1.20E-01
61,-6.67E-02
62,-4.67E-02
63,-1.67E-02
64,-1.67E-02
65,0.00E+00
66,1.67E-02
67,1.00E-02
68,1.67E-02
69,3.33E-03
70,6.67E-03
71,0.00E+00
72,-6.67E-03
73,-1.67E-02
74,-1.33E-02
75,-1.00E-02
76,-3.33E-03
77,-1.67E-02
78,-1.33E-02
79,-2.00E-02
80,-2.33E-02
81,-3.00E-02
82,-3.00E-02
83,-3.33E-02
84,-3.33E-02
85,-4.00E-02
86,-3.67E-02
87,-3.33E-02
88,1.67E-02
89,1.60E-01
90,3.80E-01
91,8.80E-01
92,1.55E+00
93,2.05E+00
94,2.07E+00
95,1.68E+00
96,1.21E+00
97,7.20E-01
98,1.50E-01
99,-2.77E-01
100,-4.83E-01
101,-4.63E-01
102,-3.77E-01
103,-3.00E-01
104,-2.57E-01
105,-2.33E-01
106,-2.47E-01
107,-2.43E-01
108,-2.73E-01
109,-2.90E-01
110,-3.23E-01
111,-3.40E-01
112,-3.40E-01
113,-3.37E-01
114,-3.47E-01
115,-3.77E-01
116,-4.10E-01
117,-4.37E-01
118,-4.60E-01
119,-4.90E-01
120,-5.10E-01
121,-5.43E-01
122,-5.73E-01
123,-6.37E-01
124,-6.87E-01
125,-7.33E-01
126,-7.63E-01
127,-7.70E-01
128,-7.47E-01
129,-6.80E-01
130,-6.40E-01
131,-5.60E-01
132,-4.67E-01
133,-3.30E-01
134,-2.03E-01
135,-1.00E-01
136,-2.33E-02
137,6.67E-03
138,2.00E-02
139,1.33E-02
140,1.33E-02
141,6.67E-03
142,1.67E-02
143,1.00E-02
144,-1.67E-02
145,-4.33E-02
146,-7.67E-02
147,-8.67E-02
148,-1.10E-01
149,-1.13E-01
150,-1.20E-01
151,-1.27E-01
152,-1.50E-01
153,-1.57E-01
154,-1.70E-01
155,-1.37E-01
156,-1.30E-01
157,-1.03E-01
158,-1.30E-01
159,-1.57E-01
160,-1.80E-01
161,-1.77E-01
162,-1.57E-01
163,-1.23E-01
164,-9.00E-02
165,-6.67E-02
166,-6.00E-02
167,-6.00E-02
168,-4.00E-02
169,-4.67E-02
170,-4.33E-02
171,-6.33E-02
172,-6.67E-02
173,-9.33E-02
174,-1.03E-01
175,-1.13E-01
176,-1.03E-01
177,-9.67E-02
178,-8.67E-02
179,-8.67E-02
180,-1.03E-01
181,-1.13E-01
182,-1.23E-01
183,-1.07E-01
184,-8.67E-02
185,-7.00E-02
186,-7.00E-02
187,-8.67E-02
188,-9.00E-02
189,-9.00E-02
190,-6.00E-02
191,2.67E-02
192,2.07E-01
193,5.50E-01
194,1.17E+00
195,1.82E+00
196,2.14E+00
197,1.89E+00
198,1.41E+00
199,8.87E-01
200,2.93E-01
201,-1.97E-01
202,-5.17E-01
203,-5.17E-01
204,-4.53E-01
205,-3.63E-01
206,-2.97E-01
207,-2.80E-01
208,-2.90E-01
209,-3.03E-01
210,-3.13E-01
211,-3.23E-01
212,-3.47E-01
213,-3.63E-01
214,-3.83E-01
215,-3.83E-01
216,-4.00E-01
217,-4.40E-01
218,-4.80E-01
219,-5.10E-01
220,-5.23E-01
221,-5.47E-01
222,-5.77E-01
