Date,Data
1,5.18E+01
2,5.17E+01
3,5.14E+01
4,5.13E+01
5,5.13E+01
6,5.13E+01
7,5.09E+01
8,5.09E+01
9,5.09E+01
10,5.06E+01
11,5.07E+01
12,5.05E+01
13,5.04E+01
14,5.03E+01
15,5.03E+01
16,5.00E+01
17,4.99E+01
18,4.97E+01
19,4.96E+01
20,4.94E+01
21,4.92E+01
22,4.91E+01
23,4.87E+01
24,4.87E+01
25,4.85E+01
26,4.85E+01
27,4.85E+01
28,4.85E+01
29,4.83E+01
30,4.84E+01
31,4.81E+01
32,4.82E+01
33,4.81E+01
34,4.83E+01
35,4.88E+01
36,4.97E+01
37,5.07E+01
38,5.20E+01
39,5.38E+01
40,5.55E+01
41,5.71E+01
42,5.89E+01
43,6.05E+01
44,6.18E+01
45,6.34E+01
46,6.48E+01
47,6.59E+01
48,6.68E+01
49,6.77E+01
50,6.84E+01
51,6.87E+01
52,6.92E+01
53,6.95E+01
54,6.99E+01
55,7.00E+01
56,7.03E+01
57,7.04E+01
58,7.06E+01
59,7.09E+01
60,7.12E+01
61,7.15E+01
62,7.16E+01
63,7.22E+01
64,7.26E+01
65,7.32E+01
66,7.36E+01
67,7.42E+01
68,7.47E+01
69,7.53E+01
70,7.59E+01
71,7.66E+01
72,7.72E+01
73,7.80E+01
74,7.86E+01
75,7.94E+01
76,7.97E+01
77,8.02E+01
78,8.08E+01
79,8.10E+01
80,8.14E+01
81,8.15E+01
82,8.15E+01
83,8.18E+01
84,8.17E+01
85,8.13E+01
86,8.11E+01
87,8.07E+01
88,8.03E+01
89,7.95E+01
90,7.86E+01
91,7.79E+01
92,7.68E+01
93,7.56E+01
94,7.44E+01
95,7.31E+01
96,7.20E+01
97,7.12E+01
98,7.02E+01
99,6.98E+01
100,6.92E+01
101,6.87E+01
102,6.84E+01
103,6.83E+01
104,6.79E+01
105,6.75E+01
106,6.73E+01
107,6.71E+01
108,6.67E+01
109,6.66E+01
110,6.64E+01
111,6.63E+01
112,6.62E+01
113,6.60E+01
114,6.58E+01
115,6.56E+01
116,6.53E+01
117,6.49E+01
118,6.45E+01
119,6.41E+01
120,6.37E+01
121,6.35E+01
122,6.28E+01
123,6.23E+01
124,6.18E+01
125,6.13E+01
126,6.07E+01
127,6.02E+01
128,5.99E+01
129,5.94E+01
130,5.92E+01
131,5.86E+01
132,5.83E+01
133,5.81E+01
134,5.78E+01
135,5.77E+01
136,5.73E+01
137,5.73E+01
138,5.72E+01
139,5.71E+01
140,5.69E+01
141,5.69E+01
142,5.69E+01
143,5.69E+01
144,5.68E+01
145,5.67E+01
146,5.66E+01
147,5.68E+01
148,5.65E+01
149,5.67E+01
150,5.64E+01
151,5.65E+01
152,5.62E+01
153,5.62E+01
154,5.61E+01
155,5.60E+01
156,5.60E+01
157,5.58E+01
158,5.59E+01
159,5.58E+01
160,5.55E+01
161,5.55E+01
162,5.54E+01
163,5.51E+01
164,5.51E+01
165,5.49E+01
166,5.46E+01
167,5.46E+01
168,5.45E+01
169,5.45E+01
170,5.43E+01
171,5.42E+01
172,5.41E+01
173,5.40E+01
174,5.38E+01
175,5.37E+01
176,5.38E+01
177,5.36E+01
178,5.34E+01
179,5.31E+01
180,5.31E+01
181,5.31E+01
182,5.29E+01
183,5.26E+01
184,5.25E+01
185,5.26E+01
186,5.23E+01
187,5.23E+01
188,5.20E+01
189,5.19E+01
190,5.18E+01
191,5.17E+01
192,5.13E+01
193,5.14E+01
194,5.12E+01
195,5.11E+01
196,5.08E+01
197,5.08E+01
198,5.07E+01
199,5.04E+01
200,5.02E+01
201,5.00E+01
202,4.99E+01
203,4.97E+01
204,4.96E+01
205,4.97E+01
206,4.94E+01
207,4.93E+01
208,4.93E+01
209,4.94E+01
210,4.93E+01
211,4.93E+01
212,4.96E+01
213,4.99E+01
214,5.07E+01
215,5.19E+01
216,5.33E+01
217,5.48E+01
218,5.67E+01
219,5.85E+01
220,6.03E+01
221,6.19E+01
222,6.37E+01
223,6.52E+01
224,6.67E+01
225,6.80E+01
226,6.89E+01
227,6.97E+01
228,7.05E+01
229,7.09E+01
230,7.14E+01
231,7.17E+01
232,7.21E+01
233,7.23E+01
234,7.23E+01
235,7.27E+01
236,7.30E+01
237,7.30E+01
238,7.34E+01
239,7.36E+01
240,7.41E+01
241,7.46E+01
242,7.50E+01
243,7.55E+01
244,7.60E+01
245,7.65E+01
246,7.74E+01
247,7.78E+01
248,7.85E+01
249,7.93E+01
250,7.99E+01
251,8.06E+01
252,8.12E+01
253,8.19E+01
254,8.24E+01
255,8.29E+01
256,8.33E+01
257,8.38E+01
258,8.40E+01
259,8.43E+01
260,8.43E+01
261,8.43E+01
262,8.42E+01
263,8.41E+01
264,8.40E+01
265,8.35E+01
266,8.30E+01
267,8.24E+01
268,8.18E+01
269,8.09E+01
270,7.99E+01
271,7.89E+01
272,7.74E+01
273,7.62E+01
274,7.49E+01
275,7.35E+01
276,7.25E+01
277,7.16E+01
278,7.09E+01
279,7.04E+01
280,6.99E+01
281,6.94E+01
282,6.89E+01
283,6.83E+01
284,6.79E+01
285,6.76E+01
286,6.74E+01
287,6.71E+01
288,6.68E+01
289,6.66E+01
290,6.63E+01
291,6.61E+01
292,6.59E+01
293,6.55E+01
294,6.53E+01
295,6.52E+01
296,6.48E+01
297,6.45E+01
298,6.40E+01
299,6.36E+01
300,6.33E+01
301,6.28E+01
302,6.22E+01
303,6.19E+01
304,6.13E+01
305,6.08E+01
306,6.05E+01
307,6.01E+01
308,5.96E+01
309,5.94E+01
310,5.89E+01
311,5.86E+01
312,5.84E+01
313,5.82E+01
314,5.80E+01
315,5.79E+01
316,5.77E+01
317,5.76E+01
318,5.75E+01
319,5.74E+01
320,5.74E+01
321,5.73E+01
322,5.73E+01
323,5.73E+01
324,5.71E+01
325,5.72E+01
326,5.73E+01
327,5.71E+01
328,5.70E+01
329,5.70E+01
330,5.71E+01
331,5.70E+01
332,5.69E+01
333,5.67E+01
334,5.68E+01
335,5.67E+01
336,5.65E+01
337,5.63E+01
338,5.63E+01
339,5.63E+01
340,5.62E+01
341,5.60E+01
342,5.59E+01
343,5.57E+01
344,5.57E+01
345,5.54E+01
346,5.52E+01
347,5.50E+01
348,5.50E+01
349,5.50E+01
350,5.48E+01
351,5.47E+01
352,5.46E+01
353,5.45E+01
354,5.44E+01
355,5.43E+01
356,5.42E+01
357,5.42E+01
358,5.40E+01
359,5.39E+01
360,5.37E+01
361,5.36E+01
362,5.34E+01
363,5.34E+01
364,5.31E+01
