Date,Data
1,-1.35E+02
2,-1.20E+02
3,-1.27E+02
4,-1.20E+02
5,-1.18E+02
6,-1.11E+02
7,-1.16E+02
8,-1.18E+02
9,-1.22E+02
10,-1.31E+02
11,-1.24E+02
12,-1.23E+02
13,-1.16E+02
14,-1.11E+02
15,-1.15E+02
16,-1.02E+02
17,-1.02E+02
18,-9.61E+01
19,-9.11E+01
20,-8.35E+01
21,-7.07E+01
22,-7.26E+01
23,-6.93E+01
24,-5.78E+01
25,-5.08E+01
26,-5.34E+01
27,-5.05E+01
28,-4.45E+01
29,-4.82E+01
30,-4.88E+01
31,-5.33E+01
32,-5.23E+01
33,-4.44E+01
34,-4.13E+01
35,-4.30E+01
36,-4.36E+01
37,-4.61E+01
38,-4.66E+01
39,-4.81E+01
40,-4.18E+01
41,-3.63E+01
42,-4.68E+01
43,-5.05E+01
44,-4.87E+01
45,-5.57E+01
46,-5.89E+01
47,-6.03E+01
48,-5.69E+01
49,-6.00E+01
50,-6.02E+01
51,-5.64E+01
52,-5.28E+01
53,-6.33E+01
54,-6.20E+01
55,-7.07E+01
56,-7.32E+01
57,-8.14E+01
58,-8.33E+01
59,-8.33E+01
60,-8.24E+01
61,-8.07E+01
62,-8.98E+01
63,-8.79E+01
64,-9.28E+01
65,-9.61E+01
66,-8.72E+01
67,-8.78E+01
68,-7.93E+01
69,-7.90E+01
70,-8.09E+01
71,-7.74E+01
72,-8.64E+01
73,-7.93E+01
74,-8.00E+01
75,-8.45E+01
76,-8.04E+01
77,-7.74E+01
78,-8.03E+01
79,-8.64E+01
80,-8.44E+01
81,-8.74E+01
82,-8.60E+01
83,-9.60E+01
84,-1.00E+02
85,-9.55E+01
86,-9.31E+01
87,-9.26E+01
88,-8.95E+01
89,-8.72E+01
90,-8.99E+01
91,-8.97E+01
92,-9.65E+01
93,-8.79E+01
94,-8.52E+01
95,-9.26E+01
96,-9.19E+01
97,-9.06E+01
98,-9.04E+01
99,-9.63E+01
100,-1.01E+02
101,-9.88E+01
102,-1.03E+02
103,-1.02E+02
104,-1.02E+02
105,-1.01E+02
106,-9.64E+01
107,-9.31E+01
108,-8.45E+01
109,-7.37E+01
110,-7.41E+01
111,-6.80E+01
112,-6.25E+01
113,-6.21E+01
114,-6.41E+01
115,-5.44E+01
116,-4.68E+01
117,-4.96E+01
118,-5.44E+01
119,-6.05E+01
120,-6.10E+01
121,-5.96E+01
122,-7.12E+01
123,-6.60E+01
124,-6.89E+01
125,-6.28E+01
126,-5.93E+01
127,-6.11E+01
128,-5.78E+01
129,-4.97E+01
130,-4.38E+01
131,-3.98E+01
132,-3.71E+01
133,-3.77E+01
134,-3.36E+01
135,-4.24E+01
136,-4.67E+01
137,-4.53E+01
138,-3.69E+01
139,-3.40E+01
140,-3.33E+01
141,-2.87E+01
142,-3.45E+01
143,-4.01E+01
144,-4.34E+01
145,-4.65E+01
146,-3.98E+01
147,-3.41E+01
148,-3.38E+01
149,-3.38E+01
150,-2.66E+01
151,-2.14E+01
152,-2.46E+01
153,-1.94E+01
154,-2.33E+01
155,-1.44E+01
156,-1.47E+01
157,-1.59E+01
158,-1.46E+01
159,-1.99E+01
160,-2.49E+01
161,-1.57E+01
162,-1.36E+01
163,-9.78E+00
164,-8.27E+00
165,-5.54E+00
166,-1.30E+01
167,-1.65E+01
168,-1.28E+01
169,-1.10E+01
170,-2.85E+00
171,9.52E-01
172,2.66E+00
173,1.38E+01
174,7.36E+00
175,6.97E+00
176,-5.45E+00
177,-8.72E+00
178,-1.44E+01
179,-1.23E+01
180,-2.15E+01
181,-2.35E+01
182,-3.37E+01
183,-3.44E+01
184,-3.20E+01
185,-2.83E+01
186,-1.53E+01
187,-1.33E+01
188,-1.71E+01
189,-2.08E+01
190,-1.13E+01
191,3.06E+00
192,1.64E+01
193,3.79E+01
194,6.52E+01
195,8.93E+01
196,1.20E+02
197,1.45E+02
198,1.68E+02
199,2.05E+02
200,2.47E+02
201,2.88E+02
202,3.27E+02
203,3.52E+02
204,3.65E+02
205,3.72E+02
206,3.73E+02
207,3.73E+02
208,3.71E+02
209,3.68E+02
210,3.69E+02
211,3.61E+02
212,3.51E+02
213,3.34E+02
214,3.22E+02
215,3.08E+02
216,2.82E+02
217,2.53E+02
218,2.17E+02
219,1.74E+02
220,1.31E+02
221,7.80E+01
222,3.09E+01
223,-4.00E+00
224,-3.52E+01
225,-4.65E+01
226,-5.22E+01
227,-5.54E+01
228,-6.01E+01
229,-7.00E+01
230,-7.26E+01
231,-6.96E+01
232,-7.43E+01
233,-7.43E+01
234,-7.67E+01
235,-7.92E+01
236,-8.01E+01
237,-8.81E+01
238,-9.48E+01
239,-8.52E+01
240,-8.39E+01
241,-9.29E+01
242,-9.77E+01
243,-1.09E+02
244,-1.07E+02
245,-1.10E+02
246,-1.08E+02
247,-1.08E+02
248,-1.05E+02
249,-9.53E+01
250,-9.45E+01
251,-9.44E+01
252,-9.96E+01
253,-1.02E+02
254,-9.76E+01
255,-1.02E+02
256,-9.93E+01
257,-1.01E+02
258,-9.29E+01
259,-8.85E+01
260,-8.93E+01
261,-9.04E+01
262,-8.33E+01
263,-8.98E+01
264,-9.23E+01
265,-1.03E+02
266,-1.09E+02
267,-1.05E+02
268,-1.04E+02
269,-9.88E+01
270,-9.82E+01
271,-9.82E+01
272,-8.80E+01
273,-8.76E+01
274,-8.36E+01
275,-7.50E+01
276,-6.45E+01
277,-5.99E+01
278,-4.66E+01
279,-3.97E+01
280,-2.21E+01
281,-1.75E+01
282,-8.87E+00
283,2.06E+00
284,2.16E+01
285,3.40E+01
286,3.59E+01
287,4.84E+01
288,5.42E+01
289,6.29E+01
290,6.23E+01
291,6.63E+01
292,6.98E+01
293,7.05E+01
294,7.14E+01
295,7.23E+01
296,6.99E+01
297,7.17E+01
298,6.87E+01
299,6.99E+01
300,6.80E+01
301,6.90E+01
302,6.41E+01
303,6.43E+01
304,6.37E+01
305,5.41E+01
306,4.96E+01
307,5.24E+01
308,5.03E+01
309,4.68E+01
310,5.28E+01
311,5.68E+01
312,5.31E+01
313,4.40E+01
314,4.30E+01
315,4.66E+01
316,5.22E+01
317,4.99E+01
318,4.49E+01
319,4.06E+01
320,4.00E+01
321,4.79E+01
322,4.97E+01
323,4.52E+01
324,4.96E+01
325,5.14E+01
326,4.69E+01
327,3.65E+01
328,2.98E+01
329,3.09E+01
330,3.10E+01
331,2.80E+01
332,3.10E+01
333,3.35E+01
334,2.82E+01
335,2.02E+01
336,1.35E+01
337,1.33E+01
338,1.07E+01
339,9.19E+00
340,9.22E+00
341,6.76E+00
342,-4.73E+00
343,4.52E-01
344,1.17E+00
345,1.49E+01
346,8.70E+00
347,1.18E+01
348,4.79E+00
349,5.30E+00
350,2.99E+00
351,-2.52E-01
352,3.33E+00
353,1.32E+01
354,1.21E+01
355,1.76E+01
356,2.76E+01
357,2.99E+01
358,2.56E+01
359,3.04E+01
360,2.07E+01
361,8.34E+00
362,1.12E+01
363,1.22E+01
364,1.30E+01
365,1.10E+01
366,1.56E+01
367,3.57E+00
368,4.05E+00
369,-6.10E-02
370,7.57E+00
371,1.14E+01
372,7.66E+00
373,9.97E+00
374,1.86E+01
375,1.52E+01
376,1.06E+01
377,1.56E+01
378,2.25E+01
379,2.86E+01
380,2.92E+01
381,3.45E+01
382,3.72E+01
383,3.06E+01
384,2.64E+01
385,4.15E+01
386,4.12E+01
387,4.47E+01
388,4.19E+01
389,3.73E+01
390,4.20E+01
391,3.84E+01
392,3.93E+01
393,4.95E+01
394,4.10E+01
395,4.11E+01
396,3.13E+01
397,3.57E+01
398,4.00E+01
399,4.18E+01
400,4.30E+01
401,4.89E+01
402,6.01E+01
403,5.57E+01
404,5.10E+01
405,4.92E+01
406,4.60E+01
407,3.89E+01
408,3.87E+01
409,3.76E+01
410,3.93E+01
411,4.66E+01
412,4.82E+01
413,4.80E+01
414,4.64E+01
415,5.36E+01
416,6.01E+01
417,5.38E+01
418,5.73E+01
419,5.45E+01
420,5.40E+01
421,5.89E+01
422,4.84E+01
423,5.00E+01
424,5.07E+01
425,4.14E+01
426,5.02E+01
427,4.59E+01
428,3.86E+01
429,3.90E+01
430,4.33E+01
431,4.21E+01
432,2.76E+01
433,1.65E+01
434,2.07E+01
435,2.29E+01
436,8.46E+00
437,9.92E+00
438,5.17E+00
439,5.16E+00
440,5.87E+00
441,6.27E+00
442,5.07E+00
443,6.91E+00
444,1.18E+00
445,1.37E+00
446,7.24E-01
447,-7.87E-01
448,1.79E-01
449,-1.03E+01
450,-1.32E+01
451,-1.29E+01
452,-1.57E+01
453,-1.66E+01
454,-1.33E+01
455,-1.62E+01
456,-6.59E+00
457,-1.04E+01
458,-8.22E+00
459,4.44E+00
460,2.65E+01
461,3.95E+01
462,6.17E+01
463,9.57E+01
464,1.15E+02
465,1.49E+02
466,1.77E+02
467,2.11E+02
468,2.54E+02
469,2.94E+02
470,3.35E+02
471,3.63E+02
472,3.69E+02
473,3.80E+02
474,3.82E+02
475,3.71E+02
476,3.68E+02
477,3.53E+02
478,3.54E+02
479,3.54E+02
480,3.51E+02
481,3.27E+02
482,2.99E+02
483,2.74E+02
484,2.47E+02
485,2.10E+02
486,1.71E+02
487,1.27E+02
488,8.57E+01
489,4.08E+01
490,2.60E+00
491,-3.51E+01
492,-8.00E+01
493,-9.50E+01
494,-1.10E+02
495,-1.13E+02
496,-1.12E+02
497,-1.26E+02
498,-1.25E+02
499,-1.37E+02
500,-1.36E+02
501,-1.35E+02
502,-1.36E+02
503,-1.37E+02
504,-1.44E+02
505,-1.46E+02
506,-1.41E+02
507,-1.45E+02
508,-1.40E+02
509,-1.43E+02
510,-1.49E+02
511,-1.61E+02
512,-1.69E+02
513,-1.77E+02
514,-1.90E+02
515,-1.90E+02
516,-2.00E+02
517,-1.99E+02
518,-1.99E+02
519,-2.00E+02
520,-2.00E+02
521,-2.03E+02
522,-2.03E+02
523,-2.00E+02
524,-2.14E+02
525,-2.22E+02
526,-2.13E+02
527,-2.07E+02
528,-1.98E+02
529,-2.02E+02
530,-2.05E+02
531,-2.18E+02
532,-2.13E+02
533,-2.05E+02
534,-2.00E+02
535,-1.92E+02
536,-1.86E+02
537,-1.88E+02
538,-1.79E+02
539,-1.74E+02
540,-1.63E+02
541,-1.60E+02
542,-1.60E+02
543,-1.47E+02
544,-1.41E+02
545,-1.31E+02
546,-1.25E+02
547,-1.24E+02
548,-1.08E+02
549,-1.01E+02
550,-8.93E+01
551,-8.37E+01
552,-7.85E+01
553,-7.47E+01
554,-7.15E+01
555,-6.84E+01
556,-6.97E+01
557,-6.67E+01
558,-6.61E+01
559,-6.64E+01
560,-6.17E+01
561,-5.53E+01
562,-5.42E+01
563,-5.64E+01
564,-5.83E+01
565,-4.96E+01
566,-5.29E+01
567,-4.20E+01
568,-4.16E+01
569,-5.06E+01
570,-4.63E+01
571,-4.70E+01
572,-5.08E+01
573,-5.84E+01
574,-6.36E+01
575,-5.24E+01
