Date,Data
1,2.10E-01
2,2.16E-01
3,2.12E-01
4,1.75E-01
5,-9.77E-03
6,-1.83E-01
7,-2.14E-01
8,-2.15E-01
9,-2.08E-01
10,-1.99E-01
11,-1.93E-01
12,-1.89E-01
13,-1.88E-01
14,-1.84E-01
15,-1.81E-01
16,-9.52E-02
17,1.59E-01
18,2.70E-01
19,3.14E-01
20,3.11E-01
21,2.95E-01
22,2.77E-01
23,2.48E-01
24,2.19E-01
25,2.14E-01
26,2.08E-01
27,1.95E-01
28,1.90E-01
29,1.94E-01
30,1.92E-01
31,1.61E-01
32,-2.08E-02
33,-1.83E-01
34,-2.12E-01
35,-2.09E-01
36,-1.98E-01
37,-1.90E-01
38,-1.86E-01
39,-1.81E-01
40,-1.75E-01
41,-1.70E-01
42,-1.67E-01
43,4.15E-02
44,2.08E-01
45,2.89E-01
46,3.16E-01
47,3.08E-01
48,2.88E-01
49,2.69E-01
50,2.56E-01
51,2.40E-01
52,2.22E-01
53,2.03E-01
54,1.95E-01
55,1.87E-01
56,1.84E-01
57,1.76E-01
58,1.36E-01
59,-9.28E-02
60,-1.99E-01
61,-2.15E-01
62,-2.08E-01
63,-1.97E-01
64,-1.89E-01
65,-1.81E-01
66,-1.73E-01
67,-1.70E-01
68,-1.68E-01
69,-1.33E-01
70,1.17E-01
71,2.48E-01
72,3.00E-01
73,3.05E-01
74,2.91E-01
75,2.67E-01
76,2.43E-01
77,2.21E-01
78,2.03E-01
79,1.81E-01
80,1.67E-01
81,1.62E-01
82,1.70E-01
83,1.65E-01
84,1.36E-01
85,9.77E-03
86,-1.75E-01
87,-2.11E-01
88,-2.10E-01
89,-1.98E-01
90,-1.90E-01
91,-1.79E-01
92,-1.75E-01
93,-1.72E-01
94,-1.66E-01
95,-1.38E-01
96,1.15E-01
97,2.45E-01
98,2.95E-01
99,3.03E-01
100,2.80E-01
101,2.55E-01
102,2.31E-01
103,2.06E-01
104,1.89E-01
105,1.81E-01
106,1.77E-01
107,1.68E-01
108,1.55E-01
109,1.57E-01
110,1.51E-01
111,1.14E-01
112,-8.54E-02
113,-1.99E-01
114,-2.14E-01
115,-2.06E-01
116,-1.94E-01
117,-1.84E-01
118,-1.81E-01
119,-1.73E-01
120,-1.67E-01
121,-1.65E-01
122,-1.51E-01
123,7.69E-02
124,2.25E-01
125,2.92E-01
126,3.13E-01
127,3.05E-01
128,2.72E-01
129,2.33E-01
130,2.09E-01
131,1.93E-01
132,1.82E-01
133,1.72E-01
134,1.66E-01
135,1.65E-01
136,1.66E-01
137,1.46E-01
138,5.62E-02
139,-1.56E-01
140,-2.09E-01
141,-2.09E-01
142,-1.99E-01
143,-1.90E-01
144,-1.83E-01
145,-1.73E-01
146,-1.67E-01
147,-1.62E-01
148,-1.59E-01
149,-2.08E-02
150,1.88E-01
151,2.65E-01
152,2.94E-01
153,2.89E-01
154,2.69E-01
155,2.53E-01
156,2.29E-01
157,2.06E-01
158,1.86E-01
159,1.79E-01
160,1.70E-01
161,1.59E-01
162,1.56E-01
163,1.56E-01
164,1.38E-01
165,1.34E-02
166,-1.76E-01
167,-2.11E-01
168,-2.09E-01
169,-2.03E-01
170,-1.90E-01
171,-1.81E-01
172,-1.71E-01
173,-1.66E-01
174,-1.62E-01
175,-1.56E-01
176,3.30E-02
177,2.06E-01
178,2.84E-01
179,3.04E-01
180,2.84E-01
181,2.55E-01
182,2.36E-01
183,2.12E-01
184,1.95E-01
185,1.90E-01
186,1.88E-01
187,1.79E-01
188,1.75E-01
189,1.73E-01
190,1.51E-01
191,9.03E-02
192,-1.33E-01
193,-2.09E-01
194,-2.15E-01
195,-2.06E-01
196,-1.94E-01
197,-1.83E-01
198,-1.76E-01
199,-1.68E-01
200,-1.64E-01
201,-1.61E-01
202,4.88E-02
203,2.12E-01
204,2.75E-01
205,2.91E-01
206,2.86E-01
207,2.60E-01
208,2.33E-01
209,2.04E-01
210,1.84E-01
211,1.68E-01
212,1.64E-01
213,1.61E-01
214,1.60E-01
215,1.66E-01
216,1.59E-01
217,1.25E-01
218,-7.45E-02
219,-1.99E-01
220,-2.11E-01
221,-2.04E-01
222,-1.95E-01
223,-1.87E-01
224,-1.77E-01
225,-1.70E-01
226,-1.64E-01
227,-1.59E-01
228,-1.55E-01
229,3.42E-02
230,2.01E-01
231,2.75E-01
232,3.09E-01
233,2.99E-01
234,2.71E-01
235,2.38E-01
236,2.19E-01
237,2.03E-01
238,1.87E-01
239,1.71E-01
240,1.57E-01
241,1.55E-01
242,1.60E-01
243,1.53E-01
244,8.42E-02
245,-1.38E-01
246,-2.11E-01
247,-2.12E-01
248,-2.03E-01
249,-1.94E-01
250,-1.79E-01
251,-1.72E-01
252,-1.66E-01
253,-1.64E-01
254,-1.60E-01
255,-1.55E-01
256,5.98E-02
257,2.14E-01
258,2.75E-01
259,2.95E-01
260,2.86E-01
261,2.67E-01
262,2.45E-01
263,2.27E-01
264,1.94E-01
265,1.79E-01
266,1.77E-01
267,1.71E-01
268,1.66E-01
269,1.66E-01
270,1.53E-01
271,1.05E-01
272,-1.18E-01
273,-2.11E-01
274,-2.14E-01
275,-2.08E-01
276,-1.93E-01
277,-1.82E-01
278,-1.72E-01
279,-1.68E-01
